,parkGeoHash,spendGeoHash,pctTimeSpend,parkGeoHash_AvgTimeToPark,parkGeoHash_PercentSearching,spendGeoHash_AvgTimeToPark,spendGeoHash_PercentSearching,distance,spend_lat,spend_lng,park_lat,park_lng,spendDistrict,spendFoodC,spendShopC,parkDistrict,parkFoodC,parkShopC,parkAvgTimeToParkRatio,parkTotalSearching,parkAvgUniqueGeohashes,parkAvgTotalGeohashes,parkPercentCar,parkPercentMPV,parkPercentLDT,parkPercentMDT,parkPercentHDT,parkPercentOther,spendAvgTimeToParkRatio,spendTotalSearching,spendAvgUniqueGeohashes,spendAvgTotalGeohashes,spendPercentCar,spendPercentMPV,spendPercentLDT,spendPercentMDT,spendPercentHDT,spendPercentOther
80,dpz2jst,dpz2jsq,0.1425,5.0204,0.1059,4.6378,0.1724,610,43.62,-79.55,43.62,-79.56,Etobicoke,0,6,Etobicoke,1,5,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111,1.0946,15,5.6,8.6,0.0,0.1333,0.4667,0.0,0.3333,0.0667
81,dpz2jsn,dpz2jsn,0.2,6.5225,0.0683,6.5225,0.0683,118,43.62,-79.55,43.62,-79.55,Etobicoke,1,7,Etobicoke,1,7,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
82,dpz2jsj,dpz2jsn,0.0536,5.0711,0.0616,6.5225,0.0683,610,43.62,-79.55,43.62,-79.56,Etobicoke,1,7,Etobicoke,5,10,1.6614,30,4.8333,7.9667,0.0333,0.1333,0.8,0.0,0.0333,0.0,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
83,dpz2jsm,dpz2jsn,0.0662,6.2894,0.0445,6.5225,0.0683,610,43.62,-79.55,43.62,-79.56,Etobicoke,1,7,Etobicoke,0,12,1.8849,11,5.6364,8.5455,0.0909,0.1818,0.3636,0.0,0.2727,0.0909,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
84,dpz2jsq,dpz2jsn,0.0675,4.6378,0.1724,6.5225,0.0683,610,43.62,-79.55,43.62,-79.55,Etobicoke,1,7,Etobicoke,0,6,1.0946,15,5.6,8.6,0.0,0.1333,0.4667,0.0,0.3333,0.0667,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
85,dpz2jev,dpz2jsn,0.0744,5.5102,0.0456,6.5225,0.0683,3803,43.62,-79.55,43.62,-79.56,Etobicoke,1,7,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
86,dpz2jey,dpz2jsn,0.0646,5.1833,0.1016,6.5225,0.0683,3803,43.62,-79.55,43.62,-79.55,Etobicoke,1,7,Etobicoke,5,5,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081
87,dpz2jsn,dpz2jey,0.0615,6.5225,0.0683,5.1833,0.1016,3803,43.62,-79.55,43.62,-79.55,Etobicoke,5,5,Etobicoke,1,7,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
88,dpz2jsj,dpz2jey,0.0556,5.0711,0.0616,5.1833,0.1016,3803,43.62,-79.55,43.62,-79.56,Etobicoke,5,5,Etobicoke,5,10,1.6614,30,4.8333,7.9667,0.0333,0.1333,0.8,0.0,0.0333,0.0,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
89,dpz2jev,dpz2jey,0.047,5.5102,0.0456,5.1833,0.1016,610,43.62,-79.55,43.62,-79.56,Etobicoke,5,5,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
90,dpz2jey,dpz2jey,0.088,5.1833,0.1016,5.1833,0.1016,118,43.62,-79.55,43.62,-79.55,Etobicoke,5,5,Etobicoke,5,5,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
91,dpz2jet,dpz2jey,0.0584,3.3548,0.2158,5.1833,0.1016,610,43.62,-79.55,43.61,-79.56,Etobicoke,5,5,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
92,dpz2jew,dpz2jey,0.0517,4.4183,0.1875,5.1833,0.1016,610,43.62,-79.55,43.61,-79.55,Etobicoke,5,5,Etobicoke,1,5,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08
93,dpz2jsn,dpz2jev,0.1812,6.5225,0.0683,5.5102,0.0456,3803,43.62,-79.56,43.62,-79.55,Etobicoke,7,10,Etobicoke,1,7,1.6573,37,6.5946,9.2973,0.027000000000000003,0.0811,0.5946,0.027000000000000003,0.1622,0.1081,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
94,dpz2jsj,dpz2jev,0.2672,5.0711,0.0616,5.5102,0.0456,3803,43.62,-79.56,43.62,-79.56,Etobicoke,7,10,Etobicoke,5,10,1.6614,30,4.8333,7.9667,0.0333,0.1333,0.8,0.0,0.0333,0.0,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
95,dpz2jev,dpz2jev,0.1153,5.5102,0.0456,5.5102,0.0456,118,43.62,-79.56,43.62,-79.56,Etobicoke,7,10,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
96,dpz2jeu,dpz2jev,0.1631,4.6368,0.1159,5.5102,0.0456,610,43.62,-79.56,43.62,-79.56,Etobicoke,7,10,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
97,dpz2jey,dpz2jev,0.1326,5.1833,0.1016,5.5102,0.0456,610,43.62,-79.56,43.62,-79.55,Etobicoke,7,10,Etobicoke,5,5,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
98,dpz2jet,dpz2jev,0.125,3.3548,0.2158,5.5102,0.0456,610,43.62,-79.56,43.61,-79.56,Etobicoke,7,10,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
99,dpz2jew,dpz2jev,0.0471,4.4183,0.1875,5.5102,0.0456,610,43.62,-79.56,43.61,-79.55,Etobicoke,7,10,Etobicoke,1,5,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
100,dpz2jes,dpz2jev,0.0562,5.3051,0.0823,5.5102,0.0456,610,43.62,-79.56,43.61,-79.56,Etobicoke,7,10,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667
101,dpz2jsj,dpz2jeu,0.0865,5.0711,0.0616,4.6368,0.1159,3803,43.62,-79.56,43.62,-79.56,Etobicoke,10,7,Etobicoke,5,10,1.6614,30,4.8333,7.9667,0.0333,0.1333,0.8,0.0,0.0333,0.0,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
102,dpz2jev,dpz2jeu,0.0993,5.5102,0.0456,4.6368,0.1159,610,43.62,-79.56,43.62,-79.56,Etobicoke,10,7,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
103,dpz2jeu,dpz2jeu,0.0987,4.6368,0.1159,4.6368,0.1159,118,43.62,-79.56,43.62,-79.56,Etobicoke,10,7,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
104,dpz2jet,dpz2jeu,0.2363,3.3548,0.2158,4.6368,0.1159,610,43.62,-79.56,43.61,-79.56,Etobicoke,10,7,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
105,dpz2jes,dpz2jeu,0.261,5.3051,0.0823,4.6368,0.1159,610,43.62,-79.56,43.61,-79.56,Etobicoke,10,7,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
106,dpz2jee,dpz2jeu,0.2183,5.0146,0.0635,4.6368,0.1159,610,43.62,-79.56,43.61,-79.56,Etobicoke,10,7,Etobicoke,7,10,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
107,dpz2jeg,dpz2jeu,0.1119,3.2545,0.0909,4.6368,0.1159,610,43.62,-79.56,43.62,-79.56,Etobicoke,10,7,Etobicoke,12,6,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105
108,dpz2jsm,dpz2jsw,0.042,6.2894,0.0445,5.2708,0.2595,610,43.62,-79.55,43.62,-79.56,Etobicoke,2,3,Etobicoke,0,12,1.8849,11,5.6364,8.5455,0.0909,0.1818,0.3636,0.0,0.2727,0.0909,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
109,dpz2jsq,dpz2jsw,0.1278,4.6378,0.1724,5.2708,0.2595,610,43.62,-79.55,43.62,-79.55,Etobicoke,2,3,Etobicoke,0,6,1.0946,15,5.6,8.6,0.0,0.1333,0.4667,0.0,0.3333,0.0667,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
110,dpz2jsw,dpz2jsw,0.1738,5.2708,0.2595,5.2708,0.2595,118,43.62,-79.55,43.62,-79.55,Etobicoke,2,3,Etobicoke,2,3,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
111,dpz2jst,dpz2jsw,0.1305,5.0204,0.1059,5.2708,0.2595,610,43.62,-79.55,43.62,-79.56,Etobicoke,2,3,Etobicoke,1,5,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
112,dpz2jsy,dpz2jsw,0.0983,5.487,0.2222,5.2708,0.2595,610,43.62,-79.55,43.62,-79.55,Etobicoke,2,3,Etobicoke,2,4,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
113,dpz2jsv,dpz2jsw,0.0475,5.6694,0.0891,5.2708,0.2595,610,43.62,-79.55,43.62,-79.56,Etobicoke,2,3,Etobicoke,2,5,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917
114,dpz2jsm,dpz2jst,0.1879,6.2894,0.0445,5.0204,0.1059,610,43.62,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,0,12,1.8849,11,5.6364,8.5455,0.0909,0.1818,0.3636,0.0,0.2727,0.0909,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
115,dpz2jsq,dpz2jst,0.1928,4.6378,0.1724,5.0204,0.1059,610,43.62,-79.56,43.62,-79.55,Etobicoke,1,5,Etobicoke,0,6,1.0946,15,5.6,8.6,0.0,0.1333,0.4667,0.0,0.3333,0.0667,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
116,dpz2jsw,dpz2jst,0.138,5.2708,0.2595,5.0204,0.1059,610,43.62,-79.56,43.62,-79.55,Etobicoke,1,5,Etobicoke,2,3,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
117,dpz2jst,dpz2jst,0.1849,5.0204,0.1059,5.0204,0.1059,118,43.62,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,1,5,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
118,dpz2jsy,dpz2jst,0.1557,5.487,0.2222,5.0204,0.1059,610,43.62,-79.56,43.62,-79.55,Etobicoke,1,5,Etobicoke,2,4,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
119,dpz2jsu,dpz2jst,0.1148,4.5389,0.1636,5.0204,0.1059,610,43.62,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,1,5,2.0994,9,5.5556,8.1111,0.0,0.4444,0.3333,0.0,0.2222,0.0,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
120,dpz2jsv,dpz2jst,0.3011,5.6694,0.0891,5.0204,0.1059,610,43.62,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,2,5,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111
121,dpz2jev,dpz2jes,0.1719,5.5102,0.0456,5.3051,0.0823,610,43.61,-79.56,43.62,-79.56,Etobicoke,4,5,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
122,dpz2jeu,dpz2jes,0.075,4.6368,0.1159,5.3051,0.0823,610,43.61,-79.56,43.62,-79.56,Etobicoke,4,5,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
123,dpz2jet,dpz2jes,0.1008,3.3548,0.2158,5.3051,0.0823,610,43.61,-79.56,43.61,-79.56,Etobicoke,4,5,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
124,dpz2jes,dpz2jes,0.265,5.3051,0.0823,5.3051,0.0823,118,43.61,-79.56,43.61,-79.56,Etobicoke,4,5,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
125,dpz2jee,dpz2jes,0.0629,5.0146,0.0635,5.3051,0.0823,610,43.61,-79.56,43.61,-79.56,Etobicoke,4,5,Etobicoke,7,10,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
126,dpz2jeg,dpz2jes,0.04,3.2545,0.0909,5.3051,0.0823,610,43.61,-79.56,43.62,-79.56,Etobicoke,4,5,Etobicoke,12,6,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769
127,dpz2jev,dpz2jet,0.1374,5.5102,0.0456,3.3548,0.2158,610,43.61,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
128,dpz2jeu,dpz2jet,0.16,4.6368,0.1159,3.3548,0.2158,610,43.61,-79.56,43.62,-79.56,Etobicoke,1,5,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
129,dpz2jey,dpz2jet,0.1754,5.1833,0.1016,3.3548,0.2158,610,43.61,-79.56,43.62,-79.55,Etobicoke,1,5,Etobicoke,5,5,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
130,dpz2jet,dpz2jet,0.1628,3.3548,0.2158,3.3548,0.2158,118,43.61,-79.56,43.61,-79.56,Etobicoke,1,5,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
131,dpz2jew,dpz2jet,0.1506,4.4183,0.1875,3.3548,0.2158,610,43.61,-79.56,43.61,-79.55,Etobicoke,1,5,Etobicoke,1,5,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
132,dpz2jes,dpz2jet,0.0922,5.3051,0.0823,3.3548,0.2158,610,43.61,-79.56,43.61,-79.56,Etobicoke,1,5,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
133,dpz2jeq,dpz2jet,0.1575,5.1657,0.1139,3.3548,0.2158,610,43.61,-79.56,43.61,-79.55,Etobicoke,1,5,Etobicoke,0,4,1.4662,18,5.8889,9.9444,0.0,0.2222,0.5556,0.0556,0.0,0.1667,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731
134,dpz2jev,dpz2jew,0.0979,5.5102,0.0456,4.4183,0.1875,610,43.61,-79.55,43.62,-79.56,Etobicoke,1,5,Etobicoke,7,10,2.2212,18,5.1111,7.8889,0.0556,0.1667,0.3333,0.0556,0.2222,0.1667,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429
135,dpz2jey,dpz2jew,0.0748,5.1833,0.1016,4.4183,0.1875,610,43.61,-79.55,43.62,-79.55,Etobicoke,1,5,Etobicoke,5,5,1.6985,25,4.68,7.6,0.04,0.24,0.52,0.04,0.08,0.08,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429
136,dpz2jet,dpz2jew,0.1468,3.3548,0.2158,4.4183,0.1875,610,43.61,-79.55,43.61,-79.56,Etobicoke,1,5,Etobicoke,1,5,1.1789,52,4.7885,7.7692,0.0385,0.3846,0.3269,0.0577,0.0192,0.1731,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429
137,dpz2jew,dpz2jew,0.1771,4.4183,0.1875,4.4183,0.1875,118,43.61,-79.55,43.61,-79.55,Etobicoke,1,5,Etobicoke,1,5,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429
138,dpz2jeq,dpz2jew,0.1497,5.1657,0.1139,4.4183,0.1875,610,43.61,-79.55,43.61,-79.55,Etobicoke,1,5,Etobicoke,0,4,1.4662,18,5.8889,9.9444,0.0,0.2222,0.5556,0.0556,0.0,0.1667,1.6079,21,5.2381,8.0952,0.0476,0.1905,0.5238,0.0476,0.0476,0.1429
139,dpz2jeu,dpz2jee,0.0158,4.6368,0.1159,5.0146,0.0635,610,43.61,-79.56,43.62,-79.56,Etobicoke,7,10,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375
140,dpz2jes,dpz2jee,0.1188,5.3051,0.0823,5.0146,0.0635,610,43.61,-79.56,43.61,-79.56,Etobicoke,7,10,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375
141,dpz2jee,dpz2jee,0.1551,5.0146,0.0635,5.0146,0.0635,118,43.61,-79.56,43.61,-79.56,Etobicoke,7,10,Etobicoke,7,10,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375
142,dpz2jeg,dpz2jee,0.0788,3.2545,0.0909,5.0146,0.0635,610,43.61,-79.56,43.62,-79.56,Etobicoke,7,10,Etobicoke,12,6,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375
143,dpz2jed,dpz2jee,0.1603,4.0067,0.1145,5.0146,0.0635,610,43.61,-79.56,43.61,-79.56,Etobicoke,7,10,Etobicoke,6,6,1.1985,15,4.6,8.0667,0.0,0.4667,0.4,0.0,0.1333,0.0,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375
144,dpz2jeu,dpz2jeg,0.0272,4.6368,0.1159,3.2545,0.0909,610,43.62,-79.56,43.62,-79.56,Etobicoke,12,6,Etobicoke,10,7,1.7124,19,4.8421,7.5263,0.0,0.2632,0.4737,0.0,0.0526,0.2105,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909
145,dpz2jes,dpz2jeg,0.0277,5.3051,0.0823,3.2545,0.0909,610,43.62,-79.56,43.61,-79.56,Etobicoke,12,6,Etobicoke,4,5,2.0387,13,4.1538,6.7692,0.0,0.2308,0.2308,0.0,0.4615,0.0769,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909
146,dpz2jee,dpz2jeg,0.0558,5.0146,0.0635,3.2545,0.0909,610,43.62,-79.56,43.61,-79.56,Etobicoke,12,6,Etobicoke,7,10,1.4341,8,4.75,7.375,0.125,0.125,0.375,0.0,0.0,0.375,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909
147,dpz2jeg,dpz2jeg,0.1719,3.2545,0.0909,3.2545,0.0909,118,43.62,-79.56,43.62,-79.56,Etobicoke,12,6,Etobicoke,12,6,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909
148,dpz2jed,dpz2jeg,0.0284,4.0067,0.1145,3.2545,0.0909,610,43.62,-79.56,43.61,-79.56,Etobicoke,12,6,Etobicoke,6,6,1.1985,15,4.6,8.0667,0.0,0.4667,0.4,0.0,0.1333,0.0,1.5783,11,4.7273,8.0909,0.0909,0.1818,0.1818,0.0,0.4545,0.0909
149,dpz2jsw,dpz2jsv,0.3512,5.2708,0.2595,5.6694,0.0891,610,43.62,-79.56,43.62,-79.55,Etobicoke,2,5,Etobicoke,2,3,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556
150,dpz2jst,dpz2jsv,0.3187,5.0204,0.1059,5.6694,0.0891,610,43.62,-79.56,43.62,-79.56,Etobicoke,2,5,Etobicoke,1,5,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556
151,dpz2jsy,dpz2jsv,0.3545,5.487,0.2222,5.6694,0.0891,610,43.62,-79.56,43.62,-79.55,Etobicoke,2,5,Etobicoke,2,4,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556
152,dpz2jsu,dpz2jsv,0.1232,4.5389,0.1636,5.6694,0.0891,610,43.62,-79.56,43.62,-79.56,Etobicoke,2,5,Etobicoke,1,5,2.0994,9,5.5556,8.1111,0.0,0.4444,0.3333,0.0,0.2222,0.0,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556
153,dpz2jsv,dpz2jsv,0.2077,5.6694,0.0891,5.6694,0.0891,118,43.62,-79.56,43.62,-79.56,Etobicoke,2,5,Etobicoke,2,5,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556,2.2119999999999997,18,5.6667,8.5,0.0556,0.2222,0.5556,0.0556,0.0556,0.0556
154,dpz2jsw,dpz2jsy,0.087,5.2708,0.2595,5.487,0.2222,610,43.62,-79.55,43.62,-79.55,Etobicoke,2,4,Etobicoke,2,3,1.2386,48,5.8958,8.3125,0.0,0.0208,0.0208,0.0,0.1667,0.7917,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348
155,dpz2jst,dpz2jsy,0.0373,5.0204,0.1059,5.487,0.2222,610,43.62,-79.55,43.62,-79.56,Etobicoke,2,4,Etobicoke,1,5,1.3762,9,5.2222,8.5556,0.1111,0.0,0.4444,0.0,0.3333,0.1111,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348
156,dpz2jsy,dpz2jsy,0.1921,5.487,0.2222,5.487,0.2222,118,43.62,-79.55,43.62,-79.55,Etobicoke,2,4,Etobicoke,2,4,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348,1.5290000000000001,46,5.587000000000001,8.587,0.0,0.0435,0.0217,0.0,0.5,0.4348
