,lat,lng,geo_hash,record_date,8hr_Vehicle_Vol,8hr_Pedestrian_Vol
786,43.680857800000005,-79.31078000000001,dpz87pz,2015-10-24,15388,1322
787,43.6811,-79.42885000000001,dpz82xc,2013-10-21,9785,2626
788,43.681110000000004,-79.53289000000001,dpz2qpv,2011-07-04,19243,639
789,43.681110000000004,-79.49772,dpz2qzz,2010-09-14,13498,270
790,43.68128,-79.35767,dpz86pv,2013-02-05,9311,833
791,43.681400000000004,-79.5528,dpz2mxz,2014-12-16,10865,164
792,43.6814824,-79.33234,dpz86xz,2015-05-07,15446,3536
793,43.681591000000004,-79.47674500000001,dpz2rry,2012-11-15,24380,2705
794,43.6817,-79.42569,dpz8885,2009-08-25,13380,2819
795,43.681839000000004,-79.46787350000001,dpz2x8j,2012-11-15,12624,1239
796,43.68193,-79.47420000000001,dpz2x80,2016-04-13,10522,516
797,43.6820226,-79.391574,dpz892h,2014-05-06,14363,6199
798,43.682080000000006,-79.32975,dpz8db1,2015-05-07,9904,3348
799,43.682163300000006,-79.471576,dpz2x84,2016-04-16,16248,3586
800,43.682190000000006,-79.42335,dpz888j,2010-05-03,8350,1380
801,43.682270900000006,-79.27921900000001,dpz8ebn,2015-11-11,12928,895
802,43.682320000000004,-79.52656,dpz2w24,2016-04-16,27112,449
803,43.6823708,-79.44484800000001,dpz880n,2016-04-12,12149,551
804,43.6825716,-79.39976,dpz890n,2014-01-22,21764,702
805,43.6826,-79.32714,dpz8db5,2015-05-07,11318,1972
806,43.6826695,-79.306033,dpz8e25,2011-08-30,9430,262
807,43.68276,-79.42015,dpz88b0,2009-08-13,14087,5943
808,43.682790000000004,-79.46331,dpz2xb0,2010-06-14,9706,1050
809,43.682901,-79.365943,dpz89bp,2010-05-31,16607,0
810,43.68311,-79.45801,dpz2xbk,2010-04-27,16541,1438
811,43.68314,-79.41828000000001,dpz88b3,2015-04-11,22508,7838
812,43.6832,-79.54050000000001,dpz2w02,2014-04-29,16055,214
813,43.68334,-79.56712,dpz2t2k,2016-05-07,10236,896
814,43.68338,-79.48029000000001,dpz2x2k,2011-10-31,21788,489
815,43.6833979,-79.323565,dpz8dbq,2015-05-07,19534,7267
816,43.6837,-79.41572000000001,dpz88b7,2008-09-15,12266,2887
817,43.683910000000004,-79.35694000000001,dpz8d0q,2013-01-31,14031,1333
818,43.683930000000004,-79.51135000000001,dpz2w8m,2012-04-03,30185,821
819,43.683960000000006,-79.32086000000001,dpz8e02,2015-05-07,10390,3336
820,43.68397,-79.300173,dpz8e2r,2014-05-07,16181,1627
821,43.683980000000005,-79.39237,dpz892k,2015-10-28,14101,1573
822,43.68417,-79.52739000000001,dpz2w23,2016-04-21,13105,814
823,43.684200000000004,-79.45169,dpz8803,2014-02-24,8419,780
824,43.68424,-79.41346,dpz88bk,2009-10-08,11903,1240
825,43.68426,-79.48401000000001,dpz2x23,2009-06-04,7904,410
826,43.684324100000005,-79.400495,dpz890q,2015-11-02,23332,1605
827,43.68451,-79.49881,dpz2wbw,2011-08-18,29408,1265
828,43.684584,-79.29730400000001,dpz8e89,2010-09-30,11609,586
829,43.68462,-79.41116000000001,dpz88bw,2009-08-13,17770,2028
830,43.6846558,-79.31770800000001,dpz8e0d,2014-04-22,11852,1152
831,43.68491,-79.3519,dpz8d29,2010-02-23,6966,858
832,43.68493,-79.47278,dpz2x89,2016-04-13,9466,1348
833,43.6851543,-79.294787,dpz8e8e,2012-04-24,11353,300
834,43.68517,-79.31525,dpz8e0s,2015-05-07,10799,3094
835,43.685320000000004,-79.40789000000001,dpz8908,2012-01-09,11716,834
836,43.685430000000004,-79.41922000000001,dpz88b8,2015-04-01,17156,1127
837,43.68547,-79.27438000000001,dpz8s0d,2015-11-11,11176,248
838,43.6855558,-79.446104,dpz880t,2016-04-18,18229,2065
839,43.68564,-79.55468,dpz2t8w,2014-12-16,15510,579
840,43.6856712,-79.31274900000001,dpz8e0w,2015-04-25,21642,10131
841,43.685721,-79.34763860000001,dpz8d2s,2010-03-03,14985,1550
842,43.68582,-79.32462000000001,dpz8dbv,2016-05-05,7344,1787
843,43.685836,-79.33951900000001,dpz8d8f,2011-04-04,7811,894
844,43.685880000000004,-79.52815000000001,dpz2w2c,2016-04-21,11858,1078
845,43.685900000000004,-79.40535,dpz890f,2009-12-03,8398,1071
846,43.68598,-79.48171,dpz2x2g,2010-07-14,15782,280
847,43.686,-79.35627000000001,dpz8d0y,2013-02-07,8093,362
848,43.68623,-79.39331,dpz892g,2013-05-15,14736,5086
849,43.686503332,-79.599612257,dpz2s8v,2011-11-01,18762,89
850,43.68652,-79.44160000000001,dpz882b,2008-11-19,7779,825
851,43.686624,-79.40147900000001,dpz890v,2016-04-18,29303,4696
852,43.686685600000004,-79.308555,dpz8e2c,2015-05-07,12852,1663
853,43.68679,-79.59552000000001,dpz2sbb,2009-09-16,25773,616
854,43.68679,-79.41203,dpz88bv,2008-03-18,10258,326
855,43.686870000000006,-79.51312,dpz2w8u,2009-01-27,10699,265
856,43.686891200000005,-79.334692,dpz8d8y,2010-01-26,8093,748
857,43.6869115,-79.28656000000001,dpz8ebc,2013-08-28,18821,1343
858,43.686980000000005,-79.48951000000001,dpz2x0v,2012-03-01,22533,2203
859,43.68715,-79.43868,dpz8834,2011-09-20,13218,1539
860,43.687185,-79.419939,dpz88c0,2015-04-07,17157,508
861,43.6873,-79.39800000000001,dpz8930,2015-08-24,11639,6520
862,43.68739,-79.54975,dpz2tc1,2015-12-09,8082,132
863,43.687470000000005,-79.30510000000001,dpz8e35,2015-05-07,11931,1366
864,43.68755,-79.34809,dpz8d3h,2010-03-08,9659,1306
865,43.687604900000004,-79.34022800000001,dpz8d94,2013-02-14,12339,712
866,43.68764,-79.42364,dpz889j,2009-02-10,5240,921
867,43.687769800000005,-79.270928,dpz8s1h,2015-05-06,12693,977
868,43.68795,-79.28697000000001,dpz8ec0,2013-08-07,12033,1076
869,43.687960000000004,-79.58681,dpz2scn,2009-10-21,25847,373
870,43.68798,-79.36359,dpz8d11,2012-05-10,19794,7
871,43.688075000000005,-79.394098,dpz8934,2014-05-03,20437,10303
872,43.6881587,-79.301805,dpz8e3n,2015-05-09,15646,7102
873,43.68824,-79.56934000000001,dpz2t35,2016-05-10,10059,74
874,43.6883196,-79.383542,dpz8994,2011-06-30,20190,913
875,43.688390000000005,-79.48285,dpz2x34,2013-03-27,27273,352
876,43.68854,-79.35524000000001,dpz8d1r,2013-01-30,10153,544
877,43.688628,-79.44738500000001,dpz881k,2016-04-12,12682,469
878,43.68864,-79.54286,dpz2tcq,2014-04-24,20731,546
879,43.68864,-79.39149,dpz893k,2008-11-20,15672,1551
880,43.6886426,-79.335443,dpz8d9m,2010-01-25,10268,792
881,43.68867,-79.49417000000001,dpz2x16,2009-06-03,8253,569
882,43.688678457,-79.29952830100001,dpz8e3r,2015-05-07,12920,3473
883,43.68869,-79.41265,dpz88cm,2009-08-13,8695,4816
884,43.688734700000005,-79.40231100000001,dpz891m,2016-04-13,21501,933
885,43.68882,-79.325838,dpz8dck,2016-05-05,9053,2703
886,43.68896,-79.38987800000001,dpz893q,2013-05-15,12494,975
887,43.68902,-79.46054000000001,dpz2xc6,2010-04-26,7984,569
888,43.68921,-79.54083,dpz2w12,2012-01-31,6889,164
889,43.689340800000004,-79.296806,dpz8e93,2014-01-07,13932,1414
890,43.6893922,-79.34881,dpz8d37,2009-08-13,11017,4720
891,43.68954,-79.439544,dpz8833,2011-04-13,8685,796
892,43.689690000000006,-79.47717,dpz2x3q,2012-11-12,16064,1035
893,43.689930000000004,-79.43575,dpz883s,2013-03-13,6617,219
894,43.690086528,-79.394876808,dpz893d,2014-05-06,17192,9239
895,43.69015,-79.50059,dpz2wct,2010-08-24,13368,847
896,43.69017,-79.47501000000001,dpz2x98,2016-04-18,23992,4103
897,43.6902252,-79.577032328,dpz2t1t,2010-08-05,21256,765
898,43.6902727,-79.292675,dpz8e9s,2014-01-09,11764,1530
899,43.690337896,-79.448286576,dpz881e,2016-04-27,15691,186
900,43.690374000000006,-79.38328800000001,dpz899d,2015-06-01,24433,582
901,43.690400000000004,-79.49869000000001,dpz2wcw,2010-11-17,7467,412
902,43.69044,-79.53014,dpz2w1x,2016-04-21,10962,606
903,43.6905966,-79.326553,dpz8dcs,2016-05-07,12385,947
904,43.690773,-79.40302700000001,dpz891s,2016-04-16,19162,807
905,43.690810000000006,-79.29025,dpz8e9w,2015-05-07,12898,3440
906,43.69084,-79.47539,dpz2x3x,2016-04-18,15879,203
907,43.69097,-79.47149,dpz2x9d,2012-10-29,14227,912
908,43.69111,-79.48386,dpz2x39,2011-04-14,20502,288
909,43.6911338,-79.34167000000001,dpz8d99,2011-03-15,13087,462
910,43.69117,-79.536208,dpz2w1e,2011-04-21,7883,86
911,43.6912366,-79.28831100000001,dpz8ec8,2015-05-09,21459,5470
912,43.691320000000005,-79.50088000000001,dpz2wcv,2013-04-25,25124,3481
913,43.691469000000005,-79.264762,dpz8s3c,2015-11-11,10312,559
914,43.69153,-79.59766,dpz2s9y,2009-03-09,8323,50
915,43.6916,-79.57084,dpz2t3f,2016-06-11,18377,352
916,43.69178,-79.46787,dpz2x9v,2012-10-22,14067,1723
917,43.6919174,-79.421873,dpz889y,2015-04-01,19676,345
918,43.69198,-79.46535,dpz2x9z,2012-10-15,14756,743
919,43.69198,-79.31817000000001,dpz8e1f,2015-06-22,5772,191
920,43.6920347,-79.33772300000001,dpz8d9u,2009-08-20,8030,229
921,43.69209,-79.55759,dpz2t9g,2014-12-11,8395,231
922,43.6922,-79.44879,dpz881g,2016-04-12,12966,313
923,43.692260000000005,-79.56771,dpz2t3u,2011-10-11,20824,17
924,43.692320800000005,-79.28336900000001,dpz8ecg,2014-03-18,16757,831
925,43.692640000000004,-79.51745000000001,dpz2wd1,2010-10-21,9090,308
926,43.692660000000004,-79.44082,dpz8860,2011-12-07,14009,1078
927,43.69267,-79.54467000000001,dpz2tfj,2014-04-29,13772,37
928,43.692772600000005,-79.315855,dpz8e45,2015-10-24,14660,714
929,43.69285,-79.41441,dpz88fh,2009-02-24,7370,282
930,43.692865700000006,-79.27303900000001,dpz8s45,2009-11-25,11986,138
931,43.692890000000006,-79.28899,dpz8edp,2012-07-05,9991,1780
932,43.69292,-79.57152,dpz2t61,2016-05-03,13000,36
933,43.6930141,-79.262326,dpz8s64,2015-11-11,10732,202
934,43.693020000000004,-79.46219,dpz2xf1,2012-10-15,18790,1678
935,43.693038400000006,-79.280102,dpz8efj,2015-05-06,11703,826
936,43.69323,-79.35026,dpz8d64,2009-11-02,13685,674
937,43.693250000000006,-79.50466,dpz2wf4,2009-09-14,6812,506
938,43.69326,-79.47849000000001,dpz2x6j,2011-04-12,8666,783
939,43.693406808000006,-79.562481344,dpz2td0,2014-04-03,14048,241
940,43.69350321,-79.598849394,dpz2sdj,2014-02-06,6621,32
941,43.693539400000006,-79.3115793,dpz8e4p,2010-11-10,5614,218
942,43.693593,-79.29727000000001,dpz8ed1,2009-10-26,8060,371
943,43.693603800000005,-79.3846212,dpz89d1,2016-06-30,20630,542
944,43.693609,-79.34824,dpz8d6h,2010-06-01,7141,212
945,43.6936851,-79.277105,dpz8s40,2016-06-06,13682,113
946,43.693729700000006,-79.401852,dpz894j,2016-04-13,19054,195
947,43.69391,-79.44949000000001,dpz8844,2016-04-12,13213,112
948,43.693942400000005,-79.28406840000001,dpz8ef5,2015-06-15,5109,833
949,43.694104,-79.36628400000001,dpz89fr,2016-05-19,18084,52
950,43.6941379,-79.32800300000001,dpz8df7,2016-05-09,13156,1838
951,43.694140000000004,-79.45725,dpz2xfk,2012-11-12,11503,588
952,43.6941532,-79.5347476,dpz2w4k,2012-02-07,5783,24
953,43.694300000000005,-79.55865,dpz2td7,2014-12-13,21477,1693
954,43.694314423,-79.289590716,dpz8edr,2013-10-01,9633,2089
955,43.69436,-79.47479,dpz2xd2,2016-04-13,11967,274
956,43.6943678,-79.273638,dpz8s46,2015-05-06,16187,488
957,43.694396000000005,-79.308279,dpz8e63,2011-10-11,5471,498
958,43.694630000000004,-79.48612,dpz2x4r,2012-11-05,28035,113
959,43.69471,-79.34309,dpz8dd2,2010-08-30,18634,366
960,43.6948671,-79.304747,dpz8e6k,2011-01-06,8472,1003
961,43.694985,-79.45347600000001,dpz2xfr,2012-03-21,9802,3069
962,43.695062031000006,-79.55531582200001,dpz2tdm,2010-03-08,12019,584
963,43.69523,-79.48761,dpz2x4q,2011-05-05,8060,573
964,43.69529,-79.42322,dpz88dm,2015-04-01,15207,339
965,43.695485000000005,-79.402394,dpz894s,2016-04-13,18852,467
966,43.695570000000004,-79.33963,dpz8ddd,2016-04-20,27109,84
967,43.695640000000004,-79.28478000000001,dpz8efd,2015-06-08,4328,659
968,43.695684,-79.450293,dpz884d,2016-04-18,22212,8427
969,43.69585,-79.55211,dpz2tdx,2011-10-18,15398,582
970,43.69596,-79.32878000000001,dpz8dfd,2016-05-05,9473,1771
971,43.69614,-79.39620000000001,dpz8969,2014-04-14,16106,707
972,43.696180000000005,-79.53271000000001,dpz2w4w,2016-04-16,13369,352
973,43.69624,-79.50817,dpz2wdx,2013-04-22,6704,458
974,43.696242000000005,-79.447688,dpz884e,2012-10-29,10866,1897
975,43.696434100000005,-79.31742,dpz8e4d,2013-02-21,13743,878
976,43.69655,-79.2973,dpz8ed9,2010-01-06,7911,87
977,43.696560000000005,-79.29046000000001,dpz8edw,2013-08-01,9902,363
978,43.696561511000006,-79.47550887,dpz2x6x,2016-06-02,10404,448
979,43.696608693,-79.49093665800001,dpz2x4s,2009-09-22,6354,797
980,43.6967298,-79.37173200000001,dpz89fe,2012-01-04,19640,749
981,43.696760000000005,-79.33421,dpz8ddy,2013-01-08,17289,104
982,43.696780000000004,-79.44529,dpz884v,2012-10-22,10655,1239
983,43.696940000000005,-79.55984000000001,dpz2tdf,2015-05-19,13903,310
984,43.696986800000005,-79.26399,dpz8s6c,2015-05-09,10152,230
985,43.697010000000006,-79.28537,dpz8eff,2015-06-15,5145,711
986,43.697030000000005,-79.46795,dpz2xdv,2011-08-15,9947,67
987,43.69708,-79.54672000000001,dpz2tfg,2014-04-29,31673,1581
988,43.697210000000005,-79.34914,dpz8d6g,2013-03-19,15306,42
989,43.69726,-79.27481,dpz8s4c,2015-05-06,15485,385
990,43.697293200000004,-79.442789,dpz884z,2012-10-29,17171,3006
991,43.69731,-79.52743000000001,dpz2w6c,2012-02-08,5847,181
992,43.69751,-79.54492,dpz2tfv,2010-03-04,11544,393
993,43.697610000000005,-79.50237,dpz2wfu,2011-05-25,17286,1500
994,43.697770000000006,-79.32947,dpz8dff,2016-05-14,19517,318
995,43.69778,-79.25658,dpz8s6z,2010-02-09,10822,349
996,43.6978798,-79.403231,dpz894u,2016-04-18,14555,716
997,43.697893248,-79.57395875,dpz2t6b,2016-05-03,15019,16
998,43.69794,-79.59316000000001,dpz2sff,2009-03-23,6967,31
999,43.69794,-79.45113,dpz884c,2016-04-11,15619,780
1000,43.697953000000005,-79.424341,dpz88du,2015-04-01,16511,282
1001,43.698048,-79.439379,dpz886f,2012-10-30,17430,1355
1002,43.69816,-79.52328,dpz2w7h,2011-06-22,19162,669
1003,43.698204600000004,-79.386448,dpz89e0,2010-01-20,22227,1327
1004,43.698297700000005,-79.396601,dpz8971,2014-05-03,20155,9566
1005,43.69838,-79.5113,dpz2wej,2009-09-22,10637,1083
1006,43.698460000000004,-79.46351,dpz2xg0,2012-10-22,17695,330
1007,43.69863,-79.53984,dpz2w50,2013-02-19,12460,152
1008,43.6987,-79.43643,dpz887h,2012-10-22,26562,5466
1009,43.698761000000005,-79.406076,dpz8954,2012-04-11,19127,601
1010,43.69894,-79.45942000000001,dpz2xg5,2015-07-27,10128,172
1011,43.698974575,-79.323830709,dpz8dgn,2010-08-17,16176,213
1012,43.698992881,-79.513050914,dpz2weh,2010-03-31,8934,256
1013,43.69901,-79.41704,dpz88g4,2008-12-11,9339,664
1014,43.699020000000004,-79.43502000000001,dpz887j,2012-10-29,26378,1000
1015,43.699061722,-79.258600473,dpz8s7j,2009-10-26,8736,140
1016,43.69928,-79.58708,dpz2sgn,2009-12-08,26115,18
1017,43.699290000000005,-79.51986000000001,dpz2w7p,2013-06-11,13616,389
1018,43.699310906,-79.43339467,dpz887n,2010-02-25,17549,344
1019,43.699450000000006,-79.47595000000001,dpz2x7p,2016-04-18,16893,1689
1020,43.69957,-79.50287,dpz2wg7,2011-03-02,15874,825
1021,43.699780000000004,-79.60146,dpz2se7,2014-12-10,8605,24
1022,43.6998248,-79.43096100000001,dpz88e2,2013-07-09,15770,783
1023,43.69986,-79.5342,dpz2w5k,2016-04-16,18293,403
1024,43.700072026,-79.574768543,dpz2t5r,2016-05-03,13660,13
1025,43.70009,-79.28671,dpz8eg3,2009-12-10,6501,689
1026,43.700140000000005,-79.51624000000001,dpz2we6,2016-07-04,15780,4089
1027,43.70015,-79.31905,dpz8e53,2016-08-03,30375,136
1028,43.700172900000005,-79.27272,dpz8s57,2015-06-08,8898,164
1029,43.70027,-79.27608000000001,dpz8s52,2011-01-27,6587,291
1030,43.700300000000006,-79.42881,dpz88e3,2013-05-21,13794,1025
1031,43.7003222,-79.386937,dpz89e2,2013-02-28,23028,2205
1032,43.70033,-79.39703,dpz8972,2009-05-28,13039,1374
1033,43.700592130000004,-79.581344712,dpz2t56,2013-02-13,7643,59
1034,43.700630000000004,-79.51777,dpz2we2,2013-04-23,6855,1228
1035,43.700751700000005,-79.451768,dpz8852,2016-04-11,22169,1115
1036,43.700806091000004,-79.469645418,dpz2xe7,2009-08-06,7108,199
1037,43.70085,-79.50322,dpz2wg7,2012-02-02,16521,670
1038,43.70096,-79.37332400000001,dpz89gd,2010-12-14,20257,982
1039,43.7009757,-79.425534,dpz88es,2015-04-11,20547,2504
1040,43.70105,-79.51944,dpz2w7x,2009-01-13,9568,1392
1041,43.701100000000004,-79.5121,dpz2wet,2011-06-23,13103,1585
1042,43.70134,-79.54866,dpz2tgd,2014-04-24,19941,1212
1043,43.70139,-79.52065,dpz2w7w,2012-01-16,9264,1341
1044,43.70152,-79.42314,dpz88et,2013-07-10,15671,860
1045,43.70186,-79.40745000000001,dpz8959,2012-06-26,11207,650
1046,43.7019,-79.35809,dpz8d5t,2011-01-13,15708,104
1047,43.701930000000004,-79.46434,dpz2xex,2011-02-16,17328,580
1048,43.70196,-79.35288,dpz8d78,2011-08-18,20939,243
1049,43.7019656,-79.50830900000001,dpz2wex,2013-06-10,12971,1511
1050,43.701980000000006,-79.57560000000001,dpz2t5w,2016-05-07,11866,103
1051,43.702020000000005,-79.42089,dpz88ex,2011-07-19,14444,1220
1052,43.702270000000006,-79.44108,dpz887b,2011-09-20,13325,1280
1053,43.7022923,-79.296947,dpz8eec,2012-05-17,7243,1177
1054,43.702361100000005,-79.419081,dpz88gb,2012-10-29,20620,416
1055,43.70237,-79.4521,dpz885b,2016-04-11,16505,555
1056,43.70241,-79.52374,dpz2w7u,2012-02-01,7939,421
1057,43.702467000000006,-79.361576,dpz8d5f,2016-04-28,10375,131
1058,43.702490000000004,-79.38778,dpz897z,2012-10-15,18740,1708
1059,43.702508,-79.397458,dpz897b,2009-08-19,14040,3776
1060,43.70261,-79.56234,dpz2teb,2014-02-11,12519,67
1061,43.702713100000004,-79.417444,dpz88gc,2012-10-15,19751,1037
1062,43.70273,-79.31568,dpz8e5u,2012-05-28,19267,384
1063,43.702890000000004,-79.50377,dpz2wgg,2011-03-03,25776,4386
1064,43.70293,-79.47673,dpz2x7y,2016-04-13,14349,676
1065,43.70304,-79.52536,dpz2w7g,2013-04-22,9201,721
1066,43.703231,-79.360591,dpz8d5g,2016-05-03,19817,149
1067,43.7034,-79.4259,dpz88eg,2015-04-01,15765,1016
1068,43.7034761,-79.41388,dpz88gu,2011-04-18,14096,2607
1069,43.7035751,-79.3643727,dpz8d5b,2012-10-23,5206,581
1070,43.70364,-79.50002,dpz2wuj,2013-06-14,9487,401
1071,43.70369,-79.27748000000001,dpz8eup,2015-05-06,8457,821
1072,43.70387,-79.45246,dpz88h0,2016-04-11,16771,763
1073,43.70387,-79.44173,dpz88k0,2015-10-20,10447,1894
1074,43.703931000000004,-79.252775,dpz8ss1,2009-12-07,20066,394
1075,43.703970000000005,-79.41167,dpz88un,2012-03-21,10687,1811
1076,43.704257500000004,-79.374587,dpz89u1,2010-12-07,18168,2599
1077,43.704260000000005,-79.39784,dpz89k0,2011-08-05,16322,6264
1078,43.704309900000005,-79.388524,dpz89kp,2013-03-04,16260,1698
1079,43.704370000000004,-79.49665,dpz2xh0,2013-06-24,12510,670
1080,43.7044726,-79.2696561,dpz8shj,2016-06-01,8222,327
1081,43.704570000000004,-79.47710000000001,dpz2xkn,2016-04-13,13698,405
1082,43.7046104,-79.408474,dpz89h0,2012-10-15,26329,3717
1083,43.70467,-79.46478,dpz2xsp,2011-02-24,11131,592
1084,43.70472,-79.50427,dpz2wu4,2013-11-25,17020,1342
1085,43.704803000000005,-79.368108,dpz89uj,2012-07-05,7982,976
1086,43.704910000000005,-79.56347000000001,dpz2tkp,2015-05-19,20664,235
1087,43.70496,-79.49411,dpz2xh4,2016-04-20,35356,37
1088,43.705011000000006,-79.349824,dpz8dk7,2012-12-12,14180,2178
1089,43.7051068,-79.406125,dpz89h6,2012-10-29,13295,488
1090,43.7052047,-79.42634600000001,dpz88s7,2012-10-22,17781,782
1091,43.70521,-79.55043,dpz2tu3,2014-04-29,20402,298
1092,43.70526,-79.57714,dpz2thm,2016-05-03,11687,85
1093,43.705290000000005,-79.36148,dpz8dh6,2013-05-02,13845,323
1094,43.70539,-79.31285000000001,dpz8ehq,2014-06-10,24106,918
1095,43.705420000000004,-79.39809000000001,dpz89k2,2010-06-02,10474,3552
1096,43.705670000000005,-79.40373000000001,dpz89h7,2010-07-27,14011,2345
1097,43.705690000000004,-79.49091,dpz2xhk,2013-06-07,18305,578
1098,43.7056982,-79.42393600000001,dpz88sm,2015-06-08,8121,751
1099,43.70611,-79.38924,dpz89kq,2011-06-29,19231,2450
1100,43.7063458,-79.40025200000001,dpz89hq,2012-10-29,15743,1967
1101,43.70635,-79.53229,dpz2whq,2013-04-29,13417,242
1102,43.70635,-79.25127,dpz8ss6,2010-02-08,19226,799
1103,43.706390000000006,-79.48767000000001,dpz2xhw,2011-05-25,21351,1630
1104,43.70642,-79.28942,dpz8esx,2010-01-11,6099,215
1105,43.70653,-79.29497,dpz8ese,2013-09-11,13423,565
1106,43.70665,-79.50481,dpz2wud,2010-09-27,16819,1034
1107,43.7067501,-79.398311,dpz89hx,2014-05-03,23360,20902
1108,43.7069178,-79.375617,dpz89u8,2016-06-14,13751,2011
1109,43.70694,-79.30583,dpz8eke,2014-05-15,12859,1175
1110,43.707002100000004,-79.45321200000001,dpz2xux,2016-04-11,19806,1073
1111,43.70703,-79.34566000000001,dpz8dkw,2011-10-27,10759,675
1112,43.70704,-79.26811000000001,dpz8shw,2016-06-11,12128,953
1113,43.70738,-79.39548,dpz89k9,2012-06-25,11926,5782
1114,43.707478,-79.343608,dpz8dkx,2011-09-23,19167,2051
1115,43.70754,-79.48244000000001,dpz2xkd,2011-06-22,18067,382
1116,43.70756,-79.57817,dpz2ths,2014-04-03,13117,42
1117,43.70768,-79.30263000000001,dpz8ekt,2010-03-16,13370,819
1118,43.707770000000004,-79.53354,dpz2whv,2012-01-17,17286,588
1119,43.707866900000006,-79.39279,dpz89kg,2009-08-25,14372,6034
1120,43.707900800000004,-79.42702200000001,dpz88sg,2015-04-01,20567,572
1121,43.707930000000005,-79.31106000000001,dpz8ehz,2009-10-26,15499,487
1122,43.70805,-79.34136000000001,dpz8dsc,2011-10-27,14252,1060
1123,43.70812,-79.53196,dpz2why,2011-10-19,10787,240
1124,43.70816,-79.55176,dpz2tub,2014-05-28,26521,143
1125,43.7084166,-79.390153,dpz89kv,2012-10-30,27384,7399
1126,43.708495348,-79.362993986,dpz8dhc,2010-04-22,14477,471
1127,43.708580000000005,-79.41043,dpz88uz,2010-01-11,23889,1259
1128,43.70871,-79.47805000000001,dpz2xkv,2016-04-18,28931,6505
1129,43.7087694,-79.24975900000001,dpz8ssu,2009-12-03,22525,701
1130,43.7087726,-79.2959584,dpz8esf,2013-10-17,25436,1820
1131,43.709,-79.44378,dpz88hy,2011-09-19,13277,952
1132,43.709160000000004,-79.5655,dpz2tmn,2015-05-19,15334,267
1133,43.709205700000005,-79.386196,dpz89t0,2011-05-24,14649,872
1134,43.70926,-79.50555,dpz2wv1,2011-12-01,25085,1172
1135,43.709450000000004,-79.29292000000001,dpz8eth,2012-12-13,14074,421
1136,43.709554000000004,-79.398943,dpz89jp,2014-05-03,16937,14176
1137,43.709630000000004,-79.39059,dpz89mj,2009-11-26,19721,3908
1138,43.709720000000004,-79.53446000000001,dpz2wjh,2012-04-17,13478,614
1139,43.709770000000006,-79.47455000000001,dpz2xt0,2011-08-04,19325,1220
1140,43.70987,-79.29093,dpz8etn,2012-05-14,23763,1477
1141,43.70994,-79.26931,dpz8sjj,2016-06-06,7566,896
1142,43.7099841,-79.33438500000001,dpz8dtn,2015-05-20,32000,6014
1143,43.7100093,-79.382221,dpz89t5,2010-07-28,16885,841
1144,43.710261376000005,-79.26461935,dpz8sm1,2016-06-01,10216,325
1145,43.710300200000006,-79.47189800000001,dpz2xt4,2011-08-02,19469,938
1146,43.710333000000006,-79.411119,dpz88vn,2013-01-15,18012,970
1147,43.710376000000004,-79.363498,dpz8dj1,2015-01-14,16676,431
1148,43.710496000000006,-79.42768600000001,dpz88t6,2015-03-31,18617,924
1149,43.710570000000004,-79.30898,dpz8em2,2012-01-17,11326,313
1150,43.71058,-79.37965,dpz89tm,2011-05-09,16650,648
1151,43.710710000000006,-79.45401000000001,dpz2xvr,2016-04-11,17383,1486
1152,43.7109681,-79.28593000000001,dpz8ev3,2010-03-18,15404,1010
1153,43.711040775,-79.505969882,dpz2wv3,2011-06-16,26623,186
1154,43.711056,-79.377114,dpz89tr,2012-03-29,30378,2880
1155,43.711111,-79.24819600000001,dpz8stm,2010-06-24,21013,1644
1156,43.711129,-79.391181,dpz89mm,2009-11-25,21405,3167
1157,43.71143,-79.55328,dpz2ttr,2014-05-28,25740,180
1158,43.71148,-79.46658000000001,dpz2xtq,2013-06-24,26171,930
1159,43.711490000000005,-79.40125,dpz89jm,2012-10-10,7313,1144
1160,43.711490000000005,-79.3585,dpz8djk,2010-09-07,8998,277
1161,43.71173,-79.56670000000001,dpz2tmm,2015-05-15,32041,1658
1162,43.7118551,-79.399437,dpz89jx,2012-07-10,15456,3080
1163,43.71188,-79.53545000000001,dpz2wjs,2010-11-24,28448,197
1164,43.71192,-79.37307,dpz89vd,2012-06-20,19076,252
1165,43.711966953,-79.330475881,dpz8dv9,2011-01-25,5500,1185
1166,43.71204,-79.28099,dpz8evt,2014-11-15,30413,763
1167,43.7121,-79.41167,dpz88vw,2012-03-26,16685,438
1168,43.712225000000004,-79.478857,dpz2xmt,2016-04-07,18937,172
1169,43.7123271,-79.42813100000001,dpz88td,2015-04-11,15498,1482
1170,43.71247,-79.30744,dpz8emd,2016-04-25,14156,186
1171,43.7125627,-79.369606,dpz89vs,2012-03-21,18995,716
1172,43.712630000000004,-79.39174,dpz89ms,2010-12-14,16053,710
1173,43.712720000000004,-79.50642,dpz2wv9,2011-06-15,22056,53
1174,43.712770000000006,-79.46088,dpz2xvd,2011-04-26,16614,710
1175,43.712900000000005,-79.35908,dpz8djs,2010-09-08,10837,714
1176,43.71311,-79.36724000000001,dpz89vw,2012-05-16,18249,827
1177,43.71332,-79.45857000000001,dpz2xvu,2011-07-28,15450,535
1178,43.71336,-79.55972,dpz2ttf,2016-04-21,14706,309
